experiment,enzyme_id,regime,seq_id,rank,model,catalytic_rmsd,plddt_global,plddt_catalytic,n_residues,pdb_file
1ppf_shell5,1ppf,shell5,design_19_T_0.1,2,1,4.7737413247308655,53.56993055555555,44.910000000000004,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_T_0.1,3,5,4.7773120899501675,49.98493055555556,42.449999999999996,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_T_0.1,4,2,2.7940973197706804,45.202222222222225,36.839999999999996,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_T_0.1,5,3,3.749672488431531,39.447152777777774,33.696666666666665,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_design_19,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_design_19_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_design_19,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_design_19_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_design_19,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_design_19_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_design_19,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_design_19_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_19_design_19,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_19_design_19_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_T_0.1,1,2,10.86778475125989,36.85680555555555,39.306666666666665,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_T_0.1,2,1,7.958740996468662,34.009791666666665,32.9,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_T_0.1,3,3,7.0550837964685105,33.46152777777778,34.153333333333336,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_T_0.1,4,5,4.7908311464377835,32.24243055555556,32.47,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_T_0.1,5,4,4.534921570798622,29.94125,30.566666666666666,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_design_1,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_design_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_design_1,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_design_1_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_design_1,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_design_1_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_design_1,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_design_1_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_1_design_1,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_1_design_1_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_T_0.1,1,1,4.6328947946804515,58.991180555555566,47.373333333333335,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_T_0.1,2,4,5.39919646946293,46.765902777777775,40.24666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_T_0.1,3,3,5.460126406819681,45.735347222222224,36.723333333333336,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_T_0.1,4,2,8.094025875207613,42.82923611111111,41.696666666666665,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_T_0.1,5,5,6.414089311891168,36.77902777777778,34.583333333333336,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_design_2,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_design_2_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_design_2,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_design_2_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_design_2,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_design_2_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_design_2,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_design_2_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_2_design_2,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_2_design_2_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_T_0.1,1,3,5.9352414524120105,39.680625,37.193333333333335,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_T_0.1,2,2,6.621035352252631,39.42173611111111,41.16,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_T_0.1,3,4,7.169706537232061,36.80875,32.57,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_T_0.1,4,5,6.344363673582484,36.72506944444444,37.300000000000004,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_T_0.1,5,1,6.7560309883769865,36.56930555555555,35.57333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_design_3,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_design_3_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_design_3,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_design_3_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_design_3,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_design_3_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_design_3,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_design_3_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_3_design_3,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_3_design_3_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_T_0.1,1,1,6.586616095044173,34.96958333333333,33.00666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_T_0.1,2,2,9.010047443679488,34.80986111111112,34.876666666666665,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_T_0.1,3,3,7.778030046658479,33.008263888888884,29.39333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_T_0.1,4,4,8.040904287674845,31.31756944444444,27.403333333333332,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_T_0.1,5,5,7.3523112114446185,30.556250000000002,27.426666666666666,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_design_4,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_design_4_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_design_4,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_design_4_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_design_4,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_design_4_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_design_4,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_design_4_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_4_design_4,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_4_design_4_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_T_0.1,1,2,7.016311213086326,41.43215277777777,34.43333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_T_0.1,2,1,4.670256090048394,40.45597222222222,37.07333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_T_0.1,3,5,5.439362930636567,39.34708333333334,35.57333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_T_0.1,4,4,4.095554824636529,35.319722222222225,32.06333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_T_0.1,5,3,6.208226710565585,33.037708333333335,26.666666666666668,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_design_5,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_design_5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_design_5,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_design_5_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_design_5,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_design_5_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_design_5,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_design_5_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_5_design_5,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_5_design_5_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_T_0.1,1,2,6.012795215994846,45.5675,42.01,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_T_0.1,2,4,6.217007941079616,42.79673611111111,39.553333333333335,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_T_0.1,3,3,6.148998235101823,41.02340277777777,38.45333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_T_0.1,4,1,4.261170536079756,40.801875,36.583333333333336,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_T_0.1,5,5,5.113456916888779,39.041111111111114,35.46333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_design_6,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_design_6_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_design_6,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_design_6_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_design_6,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_design_6_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_design_6,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_design_6_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_6_design_6,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_6_design_6_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_T_0.1,1,2,7.0674119964937985,41.786180555555546,36.68333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_T_0.1,2,1,5.786120642119613,40.812638888888884,34.589999999999996,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_T_0.1,3,4,5.38403348356308,40.11416666666667,33.17333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_T_0.1,4,3,7.663215560137756,37.55243055555555,33.73,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_T_0.1,5,5,8.573098501129769,37.18833333333334,28.953333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_design_7,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_design_7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_design_7,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_design_7_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_design_7,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_design_7_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_design_7,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_design_7_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_7_design_7,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_7_design_7_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_T_0.1,1,2,5.263737079687775,36.17034722222222,33.98,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_T_0.1,2,3,3.7973138638876645,35.995069444444454,33.24333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_T_0.1,3,1,3.948411421133063,34.426944444444445,32.38333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_T_0.1,4,5,7.1106277467369745,32.87006944444444,28.169999999999998,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_T_0.1,5,4,5.345115466062695,30.929375,29.78,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_design_8,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_design_8_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_design_8,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_design_8_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_design_8,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_design_8_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_design_8,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_design_8_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_8_design_8,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_8_design_8_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_T_0.1,1,4,7.75982703321028,38.86736111111111,34.13333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_T_0.1,2,2,9.559972201645747,38.364444444444445,33.550000000000004,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_T_0.1,3,1,9.173636332645858,36.98138888888889,31.676666666666666,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_T_0.1,4,5,5.583694417170094,33.84277777777778,32.086666666666666,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_T_0.1,5,3,7.880557079180344,33.19055555555556,29.53,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_design_9,1,5,37.06352715571754,41.38291666666666,48.21666666666667,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_design_9_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_design_9,2,1,7.398213815773504,32.846250000000005,33.62,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_design_9_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_design_9,3,2,7.151386773645147,29.692361111111115,33.413333333333334,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_design_9_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_design_9,4,4,8.071068926088413,29.628194444444446,38.54,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_design_9_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell5,1ppf,shell5,design_9_design_9,5,3,13.46225770645441,26.895972222222223,39.01333333333333,144,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell5/design_9_design_9_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ppf_shell8,1ppf,shell8,design_0_T_0.1,1,2,12.512753719932155,31.397304964539003,31.236666666666668,141,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell8/design_0_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ppf_shell8,1ppf,shell8,design_0_T_0.1,2,4,9.992200097989988,31.191134751773056,30.743333333333336,141,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell8/design_0_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ppf_shell8,1ppf,shell8,design_0_T_0.1,3,1,11.596895060750045,30.281914893617028,28.51,141,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell8/design_0_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ppf_shell8,1ppf,shell8,design_0_T_0.1,4,3,9.929010234949391,30.059858156028373,28.59,141,/hpc/group/naderilab/darian/Enz/results/colabfold/1ppf_shell8/design_0_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
